loan_id,source,financial_institution,interest_rate,unpaid_principal_bal,Loan_term,origination_date,first_payment_date,loan_to_value,number_of_borrowers,debt_to_income_ratio,borrower_credit_score,loan_purpose,insurance_percent,co-borrower_credit_score,insurance_type,Occupation ,Borrower_State,EducationLevel,MaritalStatus,Age,Gender,EmploymentStatus,NumberOfDependents,Annual Income,current_month,total_on_time_payments,total_late_payments,avg_payment_delay,current_dpd,mx
2.86E+11,X,OTHER,4.5,106000,12,01/01/12,Mar-12,75,1,4,793,C86,0,0,0,Accountant,AL,High School,Married,23,Male,Employed,2,26500,6,5,3,16.666666666666668,13,1
1.15E+11,X,Browning-Hart,3.375,304000,18,01/03/12,May-12,71,1,23,784,A23,0,0,0,Assistant Engineer,AL,High School,Married,47,Female,Employed,5,13217.3913,1,2,1,11,,0
4.65E+11,X,OTHER,3.875,90000,24,01/03/12,May-12,55,1,32,789,C86,0,0,0,Platoon SGT,MI,PhD,Married,43,Female,Employed,0,2812.5,18,19,1,10,,1
9.89E+11,Y,Browning-Hart,4.375,80000,6,01/01/12,Mar-12,64,1,32,693,B12,0,0,0,Medical Coding,IL,Bachelor's,Single,31,Female,Employed,0,2500,17,15,4,8.5,,1
3.52E+11,X,OTHER,3.375,216000,30,01/01/12,Mar-12,80,2,14,808,C86,0,790,0,Account Executive ,NJ,PhD,Married,31,Female,Employed,2,15428.57143,7,7,2,9.5,,1
1.34E+11,Z,"Cole, Brooks and Vincent",3.99,196000,24,01/01/12,Mar-12,50,2,25,753,A23,0,718,0,IT Database / Web / GIS specialist,PA,High School,Divorced,31,Male,Employed,3,7840,19,18,3,15.666666666666666,,1
1.9E+11,Y,Browning-Hart,4.125,169000,24,01/02/12,Mar-12,95,1,37,793,C86,30,0,0,Admin Assistant,MI,Master's,Married,42,Male,Employed,3,4567.567568,24,18,7,10.428571428571429,,1
4.7E+11,Y,Browning-Hart,3.75,400000,24,01/02/12,Apr-12,72,1,27,802,A23,0,0,0,PROGRAM DIRECTOR,SC,Bachelor's,Single,38,Female,Self-Employed,0,14814.81481,21,20,3,9.333333333333334,6,1
7.99E+11,Y,Browning-Hart,4.125,272000,24,01/02/12,Apr-12,80,2,20,785,C86,0,770,0,mechanic,WA,Bachelor's,Single,18,Male,Employed,3,13600,16,13,5,12.6,,1
6.25E+11,Y,Browning-Hart,4.375,162000,30,01/01/12,Apr-12,76,2,29,694,A23,0,732,0,Administrative ,VA,Bachelor's,Married,28,Other,Self-Employed,1,5586.206897,22,15,9,9.222222222222221,,1
1.85E+11,X,OTHER,3,200000,30,01/02/12,Apr-12,74,1,45,804,A23,0,0,0,Academy Team Lead,MD,Bachelor's,Married,48,Male,Employed,2,4444.444444,4,5,1,5,,1
3.14E+11,X,Browning-Hart,3.875,144000,24,01/01/12,Mar-12,32,2,39,819,A23,0,814,0,employee instructional associate(EIA),OH,Master's,Divorced,24,Female,Employed,1,3692.307692,5,7,0,0,,1
2.36E+11,X,OTHER,3.25,260000,12,01/03/12,May-12,70,2,36,791,B12,0,805,0,Police pilot Corporal,VA,High School,Divorced,50,Female,Employed,2,7222.222222,19,13,8,16.125,,1
6E+11,X,Browning-Hart,4,365000,24,01/02/12,Apr-12,43,1,41,695,B12,0,0,0,Legal assistant ,OK,Bachelor's,Married,29,Female,Employed,0,8902.439024,16,12,6,10.166666666666666,5,0
8.01E+11,X,Browning-Hart,3.25,275000,12,01/01/12,Apr-12,52,2,37,783,B12,0,776,0,Developmental support aide,GA,High School,Married,39,Male,Employed,0,7432.432432,15,13,4,8.25,6,1
4.74E+11,X,OTHER,3.5,325000,18,01/01/12,Mar-12,52,2,10,800,B12,0,780,0,Safety,MD,Master's,Married,48,Female,Employed,0,32500,12,10,4,10,9,1
3.03E+11,X,Browning-Hart,4.375,298000,6,01/03/12,May-12,66,2,41,820,A23,0,792,0,Liaison,NY,PhD,Divorced,36,Female,Self-Employed,1,7268.292683,7,7,2,15.5,,1
4.34E+11,Y,Browning-Hart,3.875,109000,6,01/02/12,Apr-12,80,1,26,801,B12,0,0,0,Loan Servicing Engineer,CA,Master's,Divorced,31,Male,Employed,4,4192.307692,22,15,9,14.11111111111111,,1
3.31E+11,X,"Taylor, Hunt and Rodriguez",4.125,85000,36,01/02/12,Apr-12,97,1,20,695,A23,35,0,0,In-Processing Coordinator,SC,Master's,Single,27,Other,Unemployed,1,4250,5,4,3,7,,1
5.96E+11,X,OTHER,4.375,205000,12,01/02/12,Apr-12,80,2,43,780,C86,0,809,0,electircian,NJ,High School,Married,36,Female,Employed,3,4767.44186,21,16,7,16,,0
7.6E+11,X,"Swanson, Newton and Miller",3.75,185000,18,01/02/12,Apr-12,29,2,32,743,A23,0,779,0,medical assistant ,NC,Doctorate,Married,55,Male,Employed,0,5781.25,15,11,6,9.833333333333334,,0
3.4E+11,Y,OTHER,3.75,66000,12,01/03/12,May-12,80,1,28,807,A23,0,0,0,Federal Sales Engineer,NV,Bachelor's,Married,47,Male,Employed,0,2357.142857,10,8,4,14,,1
6.11E+11,Z,Browning-Hart,4.125,394000,18,01/03/12,May-12,75,2,31,808,C86,0,793,0,teacher,TX,High School,Married,25,Male,Employed,3,12709.67742,5,3,4,8.5,,0
9.57E+11,Z,"Sanchez, Hays and Wilkerson",3.75,325000,36,01/03/12,May-12,67,2,34,789,B12,0,788,0,Assistant Park Superintendent,WA,High School,Married,31,Female,Employed,3,9558.823529,22,19,5,13.6,8,1
9.26E+11,X,OTHER,3.75,296000,30,01/02/12,Apr-12,80,1,19,745,C86,0,0,0,Adminstration ,CA,High School,Single,25,Female,Self-Employed,2,15578.94737,11,9,4,13,8,1
3.6E+11,X,OTHER,4.5,96000,24,01/02/12,Apr-12,84,2,20,779,A23,12,764,0,Commander,PA,Bachelor's,Divorced,45,Female,Self-Employed,0,4800,7,8,1,19,,1
5.64E+11,Z,OTHER,4,209000,6,01/02/12,Apr-12,95,1,34,773,C86,30,0,0,Production Engineer,PA,Bachelor's,Single,60,Other,Unemployed,2,6147.058824,4,5,1,19,,1
2.39E+11,Z,"Taylor, Hunt and Rodriguez",3.875,298000,12,01/02/12,Apr-12,75,1,18,791,A23,0,0,0,Undereriter,FL,PhD,Married,45,Female,Employed,0,16555.55556,21,16,7,10.857142857142858,,0
2.75E+11,Z,OTHER,3.875,210000,36,01/03/12,May-12,50,2,35,782,B12,0,787,0,Instrument Refurbishment Mfg Group Leade,VA,Bachelor's,Married,54,Female,Employed,3,6000,10,7,5,14,,1
3.25E+11,Y,OTHER,4.25,223000,24,01/01/12,Mar-12,35,2,41,706,A23,0,775,0,teacher,NH,High School,Married,32,Female,Self-Employed,0,5439.02439,24,15,10,14.5,,1
6.84E+11,X,Browning-Hart,4.125,168000,12,01/02/12,Apr-12,51,1,39,759,A23,0,0,0,RN,CA,Master's,Married,47,Female,Employed,0,4307.692308,24,14,11,13,,0
6.47E+11,X,Browning-Hart,4.625,138000,18,01/02/12,Apr-12,77,1,23,813,A23,0,0,0,Sales,OH,High School,Married,38,Male,Employed,0,6000,9,8,3,13.666666666666666,,1
9.08E+11,X,OTHER,3.875,417000,18,01/01/12,Mar-12,42,2,12,702,C86,0,755,0,pilot/Chaplain,TX,High School,Married,26,Male,Employed,1,34750,1,3,0,0,,1
4.73E+11,X,OTHER,3.75,111000,18,01/02/12,Apr-12,80,1,41,782,C86,0,0,0,Accounts Receiveable,TX,High School,Single,50,Male,Employed,0,2707.317073,20,14,8,12.125,11,1
2.75E+11,X,"Swanson, Newton and Miller",3.75,142000,30,01/01/12,Mar-12,33,1,20,777,A23,0,0,0,Territory Engineer,OK,High School,Married,34,Other,Unemployed,3,7100,22,18,6,12.333333333333334,,0
3.47E+11,X,OTHER,3.875,343000,12,01/03/12,May-12,61,1,41,797,A23,0,0,0,Director,NJ,High School,Married,47,Female,Employed,0,8365.853659,17,13,6,17.5,18,0
6.03E+11,Z,Browning-Hart,3.99,410000,6,01/01/12,Mar-12,71,2,39,774,A23,0,791,0,Nurse,NY,High School,Married,44,Other,Self-Employed,2,10512.82051,13,12,3,13.333333333333334,,1
4.99E+11,Y,OTHER,4.125,304000,18,01/01/12,Mar-12,80,2,41,748,C86,0,779,0,graphic designer,IL,Bachelor's,Married,48,Male,Employed,1,7414.634146,15,11,6,11.333333333333334,9,1
4.85E+11,Z,OTHER,4,252000,36,01/02/12,May-12,80,2,27,749,C86,0,756,0,ACCOUNTING SUPERVISOR,NY,High School,Divorced,32,Female,Employed,4,9333.333333,7,6,3,16.333333333333332,,1
4.74E+11,Z,OTHER,3.875,227000,36,01/03/12,May-12,35,2,17,808,A23,0,809,0,Bus Operator,VA,Doctorate,Divorced,49,Male,Employed,1,13352.94118,16,14,4,15.75,11,1
4.2E+11,X,OTHER,3.125,117000,18,01/02/12,Apr-12,46,1,19,751,A23,0,0,0,Billing Specialist,CA,Bachelor's,Divorced,54,Female,Self-Employed,2,6157.894737,18,12,8,12.875,17,1
2.91E+11,Y,Browning-Hart,3.875,243000,6,01/02/12,Apr-12,50,2,33,792,A23,0,788,0,Sales Engineer,MI,PhD,Married,30,Male,Employed,1,7363.636364,9,8,3,9.333333333333334,,1
1.19E+11,Y,Browning-Hart,3,357000,30,01/02/12,Apr-12,39,2,22,773,A23,0,708,0,principal,TX,Bachelor's,Married,40,Male,Employed,0,16227.27273,14,12,4,16.75,,1
6.02E+11,X,Browning-Hart,3.625,90000,36,01/01/12,Mar-12,95,1,41,740,C86,30,0,0,Emergency room registered nurse,NJ,Bachelor's,Married,31,Female,Self-Employed,2,2195.121951,15,12,5,10.6,,1
3.53E+11,X,OTHER,2.95,162000,24,01/01/12,Mar-12,61,2,19,814,A23,0,819,0,Fleet Suoervisor,CA,High School,Single,18,Male,Employed,2,8526.315789,8,7,3,16,,1
7.65E+11,Y,"Miller, Mcclure and Allen",3.75,365000,12,01/02/12,Apr-12,60,2,22,797,B12,0,797,0,President ,OH,Bachelor's,Single,44,Female,Self-Employed,0,16590.90909,0,1,1,19,0,0
1.98E+11,Z,Nicholson Group,4,179000,36,01/02/12,Apr-12,70,1,36,812,B12,0,0,0,Dental assistant,PA,Bachelor's,Married,18,Female,Employed,3,4972.222222,3,4,1,12,,1
5.05E+11,Y,Browning-Hart,4.5,158000,24,01/03/12,Apr-12,63,2,35,796,C86,0,785,0,TEAM LEADER,GA,PhD,Divorced,49,Female,Self-Employed,1,4514.285714,18,13,7,16.571428571428573,17,1
7.42E+11,X,Browning-Hart,4.125,444000,6,01/03/12,May-12,75,1,44,817,A23,0,0,0,bac,VA,Bachelor's,Married,38,Female,Self-Employed,1,10090.90909,5,6,1,15,,1
5.76E+11,X,OTHER,4.5,110000,30,01/02/12,Apr-12,60,1,43,767,B12,0,0,0,Registered Nurse,MD,Bachelor's,Married,36,Male,Employed,1,2558.139535,3,4,1,12,12,1
7.39E+11,Y,Browning-Hart,4.25,152000,30,01/02/12,Apr-12,80,1,42,737,C86,0,0,0,Excavting business ,NV,PhD,Married,27,Male,Employed,3,3619.047619,22,20,4,11.25,,1
6.41E+11,X,OTHER,3.375,254000,24,01/02/12,Apr-12,80,2,24,796,C86,0,796,0,pilot,MN,High School,Married,23,Other,Unemployed,2,10583.33333,7,6,3,9.333333333333334,,0
9.51E+11,X,Browning-Hart,3.25,214000,36,01/02/12,Apr-12,37,2,11,788,A23,0,780,0,Asc Software pilot,CO,Bachelor's,Married,41,Female,Self-Employed,3,19454.54545,19,15,6,11.333333333333334,,0
1.88E+11,X,OTHER,5,84000,6,01/01/12,Mar-12,80,2,39,751,C86,0,740,0,Truck driver ,IL,Bachelor's,Divorced,36,Female,Self-Employed,3,2153.846154,24,16,9,12.333333333333334,18,1
7.58E+11,Z,Thornton-Davis,3.25,202000,36,01/03/12,May-12,80,1,40,754,A23,0,0,0,pilot,CA,High School,Single,54,Female,Employed,3,5050,8,6,4,9.5,,0
1.7E+11,X,OTHER,4.125,88000,24,01/02/12,Apr-12,80,1,33,722,C86,0,0,0,security,FL,PhD,Single,38,Female,Self-Employed,2,2666.666667,5,6,1,11,,1
5.78E+11,X,Browning-Hart,3.75,66000,18,01/02/12,Apr-12,53,2,16,781,A23,0,785,0,Maintenance Engineer,FL,Bachelor's,Single,52,Other,Self-Employed,0,4125,6,7,1,15,,1
7.08E+11,Z,OTHER,3.25,212000,24,01/03/12,May-12,27,2,16,813,A23,0,802,0,experienced associate ,KY,Bachelor's,Single,31,Male,Employed,0,13250,0,1,1,19,0,0
9.56E+11,Y,Browning-Hart,3.75,400000,24,01/02/12,Apr-12,58,2,42,818,A23,0,812,0,Phlebotomist,MD,PhD,Single,63,Other,Unemployed,2,9523.809524,8,7,3,14,,0
2.64E+11,Z,Nicholson Group,4.375,538000,18,01/01/12,Mar-12,80,2,45,749,C86,0,732,0,RN,PA,PhD,Married,67,Female,Employed,3,11955.55556,22,16,8,14.375,,0
2.87E+11,Y,"Swanson, Newton and Miller",4.625,64000,18,01/01/12,Mar-12,70,1,36,716,C86,0,0,0,analyst,OH,PhD,Single,29,Male,Employed,2,1777.777778,13,12,3,12,,1
7.87E+11,X,"Miller, Mcclure and Allen",4.125,417000,24,01/02/12,Apr-12,62,2,32,783,A23,0,796,0,Nurse,GA,PhD,Married,49,Female,Employed,3,13031.25,16,14,4,12.25,,1
8.05E+11,Y,Browning-Hart,4.625,441000,18,01/02/12,Apr-12,90,2,37,751,C86,25,745,0,in/out operator,CA,High School,Married,65,Female,Employed,2,11918.91892,17,13,6,16,11,1
4.72E+11,Y,Browning-Hart,4.375,300000,36,01/01/12,Mar-12,80,2,44,763,C86,0,790,0,Human Resources Business Partner,NJ,High School,Married,43,Female,Employed,3,6818.181818,24,18,7,12,,1
6.2E+11,Y,Browning-Hart,3.75,228000,6,01/01/12,Mar-12,95,2,24,801,C86,30,802,0,Teacher,GA,Master's,Single,52,Female,Self-Employed,5,9500,10,10,2,10.5,,1
9.65E+11,Y,Browning-Hart,3.875,350000,18,01/01/12,Apr-12,73,2,24,789,B12,0,756,0,DNA Extraction Lead,IN,Master's,Married,20,Female,Self-Employed,3,14583.33333,13,13,2,11.5,,1
2.21E+11,Z,OTHER,3,122000,30,01/02/12,Apr-12,78,2,31,764,A23,0,763,0,Sargent ,PA,Bachelor's,Single,28,Male,Employed,2,3935.483871,12,11,3,10.666666666666666,10,1
9.18E+11,X,OTHER,4.115,111000,30,01/02/12,May-12,37,2,26,804,A23,0,806,0,Teacher,CA,High School,Married,37,Male,Employed,2,4269.230769,12,11,3,11.333333333333334,,1
1.71E+11,Y,OTHER,3.875,412000,6,01/01/12,Mar-12,80,2,25,757,B12,0,777,0,pilot,PA,Master's,Single,48,Female,Self-Employed,3,16480,1,2,1,12,12,1
9.71E+11,X,OTHER,4.25,52000,24,01/01/12,Mar-12,95,2,21,784,C86,30,694,0,collector,NM,Bachelor's,Married,61,Male,Employed,2,2476.190476,8,7,3,16.666666666666668,20,1
5.47E+11,Y,"Turner, Baldwin and Rhodes",3.25,108000,24,01/01/12,Mar-12,77,1,14,816,A23,0,0,0,pilot,MO,Bachelor's,Married,41,Male,Employed,0,7714.285714,2,0,4,10.25,9,0
9.21E+11,Y,Nicholson Group,3.875,86000,12,01/01/12,Mar-12,80,1,44,734,B12,0,0,0,Laborer,IL,Bachelor's,Married,45,Male,Employed,0,1954.545455,0,0,2,7,0,0
6.51E+11,X,OTHER,4.375,235000,18,01/02/12,Apr-12,75,2,37,737,B12,0,710,0,Lead Golf Instructor,PA,Master's,Married,42,Female,Self-Employed,5,6351.351351,6,5,3,12.666666666666666,,1
5.53E+11,Y,Browning-Hart,4,252000,24,01/01/12,Mar-12,79,1,36,788,C86,0,0,0,teacher,FL,Master's,Married,44,Female,Employed,1,7000,9,6,5,11.6,,1
9.51E+11,X,OTHER,4,332000,36,01/01/12,Mar-12,56,2,10,807,B12,0,806,0,Senior Attorney,VA,Bachelor's,Married,36,Other,Unemployed,5,33200,4,3,3,14,16,1
8.99E+11,X,Browning-Hart,4.125,320000,18,01/03/12,Apr-12,50,2,44,683,C86,0,758,0,piloting Design Intern,CA,Bachelor's,Single,51,Female,Employed,2,7272.727273,5,2,5,11.8,,1
9.05E+11,Y,Browning-Hart,4,216000,24,01/02/12,Apr-12,85,1,35,752,C86,12,0,0,Sales Manager ,TN,Bachelor's,Married,37,Female,Employed,4,6171.428571,8,5,5,13.4,17,0
8.97E+11,X,OTHER,3.25,363000,30,01/02/12,Apr-12,75,1,25,788,A23,0,0,0,nurse,WA,Bachelor's,Single,52,Female,Self-Employed,5,14520,6,3,5,11.2,,1
1.67E+11,Y,OTHER,3.875,130000,30,01/02/12,Apr-12,77,2,25,772,A23,0,813,0,Linehaul,FL,Master's,Single,18,Female,Employed,0,5200,4,4,2,17,,1
5.24E+11,Y,"Cole, Brooks and Vincent",3.875,165000,30,01/01/12,Mar-12,77,1,34,784,A23,0,0,0,Engineer of Direct Sales,CA,PhD,Married,34,Other,Unemployed,4,4852.941176,3,4,1,8,,1
7.51E+11,X,"Martinez, Duffy and Bird",3.5,200000,6,01/01/12,Mar-12,77,1,21,639,A23,0,0,0,Administrator,CO,High School,Divorced,35,Female,Employed,3,9523.809524,4,5,1,6,6,1
3.56E+11,X,"Taylor, Hunt and Rodriguez",4.25,400000,30,01/02/12,Apr-12,80,2,10,750,A23,0,737,0,DIRECTOR OF BRAND MARKETING,NY,Bachelor's,Single,26,Other,Unemployed,2,40000,9,6,5,10.8,11,0
5.42E+11,X,OTHER,4.125,214000,24,01/01/12,Mar-12,95,1,36,780,C86,30,0,0,Account Engineer ,IL,Master's,Married,49,Male,Employed,2,5944.444444,1,1,2,8,5,1
5.98E+11,X,OTHER,3,81000,6,01/01/12,Mar-12,11,2,10,791,A23,0,780,0,Human resources ,FL,High School,Married,29,Female,Employed,3,8100,8,9,1,17,,0
3.78E+11,X,OTHER,3.875,128000,18,01/03/12,May-12,95,1,41,689,C86,30,0,0,Senior Fiscal Tech,NJ,High School,Married,26,Other,Unemployed,5,3121.95122,11,10,3,13,,1
7.17E+11,Y,"Turner, Baldwin and Rhodes",3.875,217000,6,01/02/12,Apr-12,61,2,40,754,A23,0,783,0,Chief Executive,NJ,Bachelor's,Married,36,Female,Employed,2,5425,5,1,6,14.833333333333334,13,0
4.98E+11,Y,Edwards-Hoffman,3.99,76000,6,01/01/12,Mar-12,69,1,39,751,A23,0,0,0,Certified Bench Jewerer/Shop Engineer,CA,PhD,Single,21,Male,Employed,0,1948.717949,23,16,9,15,18,0
7.36E+11,Y,Browning-Hart,3.875,210000,30,01/01/12,Mar-12,67,2,24,770,A23,0,782,0,pilot,OH,High School,Single,53,Female,Self-Employed,0,8750,8,6,4,11.5,,1
7.47E+11,Y,OTHER,3,79000,24,01/01/12,Mar-12,57,2,38,809,A23,0,796,0,Marketing Coordinator,MO,PhD,Single,35,Male,Employed,3,2078.947368,18,14,6,11,,1
7.4E+11,Y,"Martinez, Duffy and Bird",3.25,119000,12,01/01/12,Mar-12,68,2,29,780,B12,0,766,0,Math/Social Studies Teacher,HI,Master's,Single,56,Female,Self-Employed,4,4103.448276,5,6,1,7,,1
8.03E+11,X,"Taylor, Hunt and Rodriguez",3.99,417000,12,01/01/12,Mar-12,48,2,21,726,B12,0,729,0,Lab Assistant ,GA,PhD,Divorced,39,Male,Employed,1,19857.14286,23,14,11,13.181818181818182,,1
2.53E+11,Y,OTHER,4,232000,36,01/02/12,Apr-12,80,1,18,755,B12,0,0,0,Outside Sales,MN,Master's,Single,22,Male,Employed,2,12888.88889,23,20,5,9.8,,1
3.6E+11,X,OTHER,4,406000,30,01/01/12,Mar-12,31,2,24,775,A23,0,764,0,Computer Technician,TX,High School,Married,49,Female,Self-Employed,1,16916.66667,21,17,6,13.166666666666666,14,1
1.76E+11,Z,Edwards-Hoffman,3.743,340000,24,01/02/12,Apr-12,57,2,40,768,A23,0,782,0,Assistant branch mgr,MA,Bachelor's,Married,25,Female,Self-Employed,2,8500,9,4,7,13.714285714285714,15,0
4.86E+11,X,OTHER,4.625,224000,6,01/03/12,May-12,80,2,7,787,C86,0,787,0,VP Operations,RI,Bachelor's,Single,47,Male,Employed,3,32000,23,18,7,14.571428571428571,,1
4.34E+11,Y,OTHER,4,130000,18,01/02/12,Apr-12,67,2,42,759,B12,0,788,0,Senior Budget Analyst,NY,Bachelor's,Married,55,Male,Employed,2,3095.238095,13,10,5,13.8,,1
7.84E+11,Y,Browning-Hart,3.875,272000,12,01/01/12,Mar-12,77,2,34,794,A23,0,786,0,Registered Nurse,RI,High School,Divorced,25,Female,Self-Employed,0,8000,16,14,4,13,,0
1.66E+11,X,Browning-Hart,3.875,486000,12,01/02/12,Apr-12,69,2,26,753,A23,0,696,0,Supervisor,NV,Bachelor's,Divorced,70,Female,Employed,1,18692.30769,22,15,9,11.11111111111111,,1
3.26E+11,X,OTHER,4.375,48000,24,01/02/12,Apr-12,85,1,34,740,B12,12,0,0,Supervisor,FL,High School,Single,47,Other,Unemployed,4,1411.764706,3,4,1,20,,1
8.14E+11,X,Browning-Hart,4.125,300000,12,01/02/12,Apr-12,80,2,25,792,A23,0,801,0,Bartender,MA,PhD,Married,36,Male,Employed,3,12000,4,1,5,14.2,19,0
2.19E+11,Y,OTHER,4,163000,12,01/03/12,May-12,93,1,39,703,A23,30,0,0,"Dir, Business Development",MI,Bachelor's,Single,34,Male,Employed,3,4179.487179,11,11,2,11.5,,1
4.34E+11,X,OTHER,3.99,251000,6,01/02/12,Apr-12,53,1,32,718,A23,0,0,0,Driver,NY,PhD,Married,43,Female,Self-Employed,2,7843.75,2,3,1,18,,1
1.35E+11,X,"Swanson, Newton and Miller",4.125,321000,30,01/01/12,Mar-12,72,2,29,809,A23,0,813,0,inside sales,FL,PhD,Single,27,Other,Self-Employed,3,11068.96552,11,7,6,14.833333333333334,10,0
2.03E+11,X,"Swanson, Newton and Miller",3.625,142000,12,01/02/12,Apr-12,80,1,22,797,C86,0,0,0,underwriter,IN,High School,Married,49,Male,Employed,3,6454.545455,14,10,6,15,,1
4.34E+11,Y,"Martinez, Duffy and Bird",3.875,205000,30,01/02/12,Apr-12,65,2,21,739,B12,0,759,0,Clinical Practice Engineer,NM,Master's,Divorced,43,Other,Unemployed,1,9761.904762,15,11,6,7.333333333333333,5,1
3.03E+11,Y,OTHER,4.375,170000,18,01/01/12,Mar-12,70,1,26,660,C86,0,0,0,Senior Corporate Agency Owner,TX,High School,Single,49,Female,Self-Employed,2,6538.461538,8,6,4,11.75,,0
5.08E+11,X,OTHER,3.625,56000,24,01/02/12,Apr-12,75,2,27,765,C86,0,748,0,crosing guard,CA,Bachelor's,Single,32,Female,Employed,1,2074.074074,21,15,8,12,9,1
4.91E+11,X,OTHER,4.375,80000,12,01/01/12,Mar-12,48,1,46,776,B12,0,0,0,Clam Engineer,VA,High School,Married,57,Male,Employed,0,1739.130435,20,15,7,10.428571428571429,7,0
7.24E+11,X,OTHER,4.25,240000,30,01/01/12,Mar-12,80,1,18,673,C86,0,0,0,AIRCRAFT  MECHANIC,MT,High School,Divorced,50,Female,Employed,3,13333.33333,17,13,6,11.666666666666666,,1
5.91E+11,X,OTHER,4.375,244000,36,01/02/12,Apr-12,77,1,34,786,A23,0,0,0,Admin assistant,CA,Doctorate,Married,52,Male,Employed,0,7176.470588,24,14,11,14,13,1
5.62E+11,X,OTHER,3,142000,36,01/03/12,May-12,74,2,20,801,A23,0,801,0,Attorney,NV,Bachelor's,Married,58,Male,Employed,0,7100,4,2,4,14,,1
3.91E+11,Y,Browning-Hart,4,248000,6,01/02/12,Apr-12,80,2,50,737,C86,0,780,0,Administrative Assistant,FL,High School,Married,41,Female,Self-Employed,0,4960,7,9,0,0,,1
1.32E+11,Y,Browning-Hart,4,164000,36,01/02/12,Apr-12,80,1,45,771,C86,0,0,0,carrier,NV,High School,Divorced,39,Female,Employed,2,3644.444444,16,14,4,15.5,9,0
4.3E+11,Y,Browning-Hart,4.375,156000,18,01/01/12,Mar-12,80,1,31,741,A23,0,0,0,EXPERT DATABASE AND DESIGN ANALYST,TN,PhD,Married,32,Female,Self-Employed,1,5032.258065,7,7,2,14,,1
4.97E+11,X,OTHER,3.75,220000,24,01/02/12,Apr-12,47,2,37,771,B12,0,757,0,VP Information Systems,VA,PhD,Married,42,Female,Employed,5,5945.945946,4,3,3,10.333333333333334,,1
6.65E+11,X,OTHER,4.375,81000,24,01/02/12,Apr-12,80,1,42,838,C86,0,0,0,pilot,MD,Bachelor's,Single,25,Male,Employed,3,1928.571429,12,12,2,9,10,1
1.77E+11,X,OTHER,3.875,205000,30,01/03/12,May-12,75,1,32,782,B12,0,0,0,Retail Mgt,WI,Master's,Married,33,Female,Self-Employed,0,6406.25,18,14,6,11.166666666666666,,0
9.52E+11,X,OTHER,4,70000,18,01/03/12,May-12,80,2,16,786,B12,0,769,0,General Engineer,MN,PhD,Divorced,18,Other,Unemployed,3,4375,16,16,2,11.5,,1
1.97E+11,X,OTHER,3.25,169000,36,01/03/12,May-12,69,2,41,735,B12,0,751,0,Exective,GA,High School,Single,41,Female,Employed,0,4121.95122,5,6,1,6,,1
8.38E+11,Y,"Turner, Baldwin and Rhodes",4.125,250000,24,01/02/12,Apr-12,48,1,30,816,A23,0,0,0,Registered Nurse,GA,PhD,Single,42,Female,Employed,2,8333.333333,22,16,8,11.25,8,1
5.58E+11,Z,OTHER,3.875,395000,18,01/03/12,May-12,79,1,22,762,A23,0,0,0,Recruiter,TX,PhD,Married,40,Female,Employed,1,17954.54545,6,7,1,13,,1
2.43E+11,Y,OTHER,3.875,82000,24,01/01/12,Mar-12,46,2,24,690,A23,0,781,0,Business Banker,PA,High School,Married,32,Female,Self-Employed,3,3416.666667,3,3,2,15,,1
2.5E+11,X,OTHER,4,228000,6,01/03/12,May-12,80,1,27,720,A23,0,0,0,Transportation Specialist / Router,CA,Bachelor's,Divorced,33,Female,Self-Employed,1,8444.444444,5,5,2,7.5,,1
5.62E+11,X,"Martinez, Duffy and Bird",4.5,85000,36,01/01/12,Apr-12,67,1,49,704,B12,0,0,0,President,CA,PhD,Married,54,Male,Employed,4,1734.693878,0,1,1,12,0,0
8.57E+11,X,OTHER,4,244000,6,01/01/12,Mar-12,75,2,36,794,B12,0,749,0,Mooring pilot,MN,Master's,Single,49,Other,Unemployed,3,6777.777778,22,14,10,11.7,,1
2.79E+11,Y,OTHER,3.5,175000,6,01/02/12,Apr-12,82,2,16,741,B12,6,764,0,Office Specialist III,NE,High School,Married,51,Male,Employed,4,10937.5,12,10,4,14.5,,1
3.51E+11,X,OTHER,3.375,195000,30,01/01/12,Mar-12,75,1,30,625,B12,0,0,0,Fuels,PA,High School,Married,20,Male,Employed,1,6500,1,0,3,10,10,0
3.17E+11,X,OTHER,4.875,44000,18,01/01/12,Mar-12,63,2,10,684,A23,0,714,0,Rn supervisor,MO,PhD,Single,20,Male,Employed,1,4400,0,1,1,18,0,0
2.18E+11,X,OTHER,3.875,250000,36,01/01/12,Mar-12,58,2,24,776,B12,0,727,0,Law Enforcement ,NV,Bachelor's,Married,34,Female,Employed,1,10416.66667,24,17,8,9,,1
7.14E+11,Y,Sanchez-Robinson,3.25,66000,30,01/01/12,Mar-12,28,2,19,820,A23,0,820,0,Teacher,PA,High School,Single,41,Male,Employed,2,3473.684211,15,8,9,14.11111111111111,20,0
1.14E+11,X,Browning-Hart,3.25,100000,30,01/02/12,Apr-12,41,1,24,793,C86,0,0,0,CMT,TX,Master's,Married,25,Female,Self-Employed,2,4166.666667,14,6,10,11.7,,0
8.07E+11,X,Browning-Hart,4.375,95000,36,01/02/12,Apr-12,66,1,24,813,B12,0,0,0,Teacher,FL,Master's,Divorced,43,Male,Employed,3,3958.333333,6,5,3,15,20,1
